year,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg,provisional
2017,528,Netherlands,422,Lebanon,488362.754,71672.0,6.8139,False
2017,616,Poland,246,Finland,487762.0,78801.0,6.1898,False
2017,484,Mexico,124,Canada,480951.0,61943.452,7.7644,False
2017,56,Belgium,440,Lithuania,458567.727,39420.12,11.6328,False
2017,528,Netherlands,233,Estonia,442984.509,44684.0,9.9137,False
2017,620,Portugal,752,Sweden,437971.162,61362.0,7.1375,False
2017,124,Canada,616,Poland,433192.401,509113.0,0.8509,False
2017,528,Netherlands,348,Hungary,424675.098,41541.0,10.223,False
2017,616,Poland,203,Czechia,418340.0,74891.0,5.586,False
2017,528,Netherlands,414,Kuwait,415268.543,48540.0,8.5552,False
2017,56,Belgium,428,Latvia,412560.366,36759.93,11.2231,False
2017,528,Netherlands,642,Romania,408602.978,50572.0,8.0796,False
2017,276,Germany,703,Slovakia,400314.089,46814.0,8.5512,False
2017,528,Netherlands,440,Lithuania,389640.789,39636.0,9.8305,False
2017,251,France,528,Netherlands,388148.308,46535.0,8.341,False
2017,528,Netherlands,682,Saudi Arabia,384515.69,36807.0,10.4468,False
2017,124,Canada,490,"Other Asia, nes",369720.228,111766.0,3.308,False
2017,528,Netherlands,703,Slovakia,367689.148,36998.0,9.9381,False
2017,620,Portugal,642,Romania,355813.111,64650.0,5.5037,False
2017,620,Portugal,276,Germany,335747.52,45026.0,7.4567,False
2017,724,Spain,440,Lithuania,319975.727,58482.6,5.4713,False
2017,528,Netherlands,470,Malta,318061.068,32565.0,9.767,False
2017,620,Portugal,616,Poland,317846.329,52453.0,6.0596,False
2017,616,Poland,40,Austria,305584.0,54627.0,5.594,False
2017,842,USA,634,Qatar,302909.0,26399.0,11.4743,False
2017,528,Netherlands,512,Oman,302803.226,34306.0,8.8265,False
2017,616,Poland,440,Lithuania,301733.0,45673.0,6.6064,False
2017,528,Netherlands,300,Greece,300378.46,26157.0,11.4837,False
2017,620,Portugal,40,Austria,296377.321,47696.0,6.2139,False
2017,484,Mexico,784,United Arab Emirates,295642.0,38076.823,7.7644,False
2017,124,Canada,276,Germany,291523.694,327282.0,0.8907,False
2017,152,Chile,458,Malaysia,287778.0,45447.0,6.3322,False
2017,152,Chile,764,Thailand,285109.0,39631.0,7.1941,False
2017,344,"China, Hong Kong SAR",446,"China, Macao SAR",284350.915,28236.0,10.0705,False
2017,724,Spain,442,Luxembourg,278515.993,27377.8,10.1731,False
2017,710,South Africa,784,United Arab Emirates,277061.068,37507.0,7.3869,False
2017,124,Canada,36,Australia,275387.693,97786.0,2.8162,False
2017,56,Belgium,826,United Kingdom,268402.611,51090.49,5.2535,False
2017,152,Chile,682,Saudi Arabia,262884.0,19229.0,13.6712,False
2017,604,Peru,188,Costa Rica,262360.64,27935.1,9.3918,False
2017,528,Netherlands,702,Singapore,260735.176,38637.0,6.7483,False
2017,604,Peru,784,United Arab Emirates,254849.04,30271.18,8.4189,False
2017,504,Morocco,344,"China, Hong Kong SAR",250164.663,26592.0,9.4075,False
2017,842,USA,156,China,231975.0,96075.0,2.4145,False
2017,528,Netherlands,699,India,227520.288,24221.0,9.3935,False
2017,56,Belgium,233,Estonia,218348.726,14516.65,15.0413,False
2017,842,USA,764,Thailand,216882.0,34617.0,6.2652,False
2017,616,Poland,112,Belarus,211483.0,166239.0,1.2722,False
2017,842,USA,276,Germany,208967.0,66555.0,3.1398,False
2017,604,Peru,170,Colombia,205473.57,24104.76,8.5242,False
2017,616,Poland,784,United Arab Emirates,202579.0,21265.0,9.5264,False
2017,124,Canada,203,Czechia,194598.272,79833.0,2.4376,False
2017,504,Morocco,643,Russian Federation,186928.799,18852.0,9.9156,False
2017,724,Spain,428,Latvia,186277.709,35742.02,5.2117,False
2017,528,Netherlands,196,Cyprus,186081.299,13908.0,13.3794,False
2017,604,Peru,458,Malaysia,184787.26,25323.0,7.2972,False
2017,56,Belgium,703,Slovakia,182232.956,21388.49,8.5201,False
2017,616,Poland,703,Slovakia,180104.0,36148.0,4.9824,False
2017,251,France,703,Slovakia,179366.167,37604.0,4.7699,False
2017,616,Poland,251,France,176232.0,28292.0,6.229,False
2017,124,Canada,392,Japan,174634.2,32876.0,5.3119,False
2017,528,Netherlands,48,Bahrain,167623.94,20750.0,8.0783,False
2017,504,Morocco,620,Portugal,166848.973,22500.0,7.4155,False
2017,276,Germany,826,United Kingdom,164281.677,20256.0,8.1103,False
2017,152,Chile,56,Belgium,161335.0,29374.0,5.4924,False
2017,251,France,724,Spain,156421.684,17621.0,8.877,False
2017,604,Peru,76,Brazil,154007.29,21019.5,7.3269,False
2017,604,Peru,380,Italy,150250.27,17010.0,8.8331,False
2017,842,USA,44,Bahamas,143132.0,23366.0,6.1257,False
2017,688,Serbia,40,Austria,142408.0,39720.0,3.5853,False
2017,152,Chile,251,France,142159.0,19560.0,7.2678,False
2017,528,Netherlands,100,Bulgaria,137808.468,12756.0,10.8034,False
2017,616,Poland,191,Croatia,135666.0,26817.0,5.059,False
2017,710,South Africa,643,Russian Federation,131623.884,10692.0,12.3105,False
2017,604,Peru,643,Russian Federation,129045.04,14310.0,9.0178,False
2017,528,Netherlands,705,Slovenia,126626.537,12018.0,10.5364,False
2017,724,Spain,682,Saudi Arabia,125978.037,12931.0,9.7423,False
2017,344,"China, Hong Kong SAR",704,Viet Nam,125750.856,257000.0,0.4893,False
2017,604,Peru,251,France,122605.06,19116.0,6.4137,False
2017,724,Spain,360,Indonesia,122448.631,12952.0,9.454,False
2017,251,France,203,Czechia,120580.531,29226.0,4.1258,False
2017,710,South Africa,480,Mauritius,119987.672,16540.0,7.2544,False
2017,616,Poland,392,Japan,118859.0,15941.0,7.4562,False
2017,152,Chile,643,Russian Federation,113180.0,12238.0,9.2482,False
2017,124,Canada,360,Indonesia,112381.03,47467.0,2.3676,False
2017,604,Peru,682,Saudi Arabia,111085.14,12916.26,8.6004,False
2017,842,USA,458,Malaysia,107814.0,13637.0,7.906,False
2017,124,Canada,458,Malaysia,105427.624,16935.0,6.2254,False
2017,528,Netherlands,804,Ukraine,104855.595,6732.0,15.5757,False
2017,724,Spain,634,Qatar,102843.21,8825.0,11.6536,False
2017,276,Germany,372,Ireland,101057.66,8652.0,11.6803,False
2017,528,Netherlands,398,Kazakhstan,94435.991,10904.0,8.6607,False
2017,124,Canada,826,United Kingdom,90774.924,31610.0,2.8717,False
2017,604,Peru,218,Ecuador,90290.0,6854.4,13.1726,False
2017,528,Netherlands,344,"China, Hong Kong SAR",89000.314,11004.0,8.088,False
2017,724,Spain,705,Slovenia,88930.296,13641.0,6.5193,False
2017,528,Netherlands,566,Nigeria,84744.833,6366.0,13.3121,False
2017,604,Peru,591,Panama,84369.39,9452.4,8.9257,False
2017,124,Canada,251,France,84316.98,48353.0,1.7438,False
2017,56,Belgium,724,Spain,84069.997,14285.91,5.8848,False
2017,504,Morocco,414,Kuwait,83271.489,6616.5,12.5854,False
2017,842,USA,608,Philippines,82984.0,16038.0,5.1742,False
2017,616,Poland,804,Ukraine,82714.0,38558.0,2.1452,False
2017,724,Spain,100,Bulgaria,82114.851,12098.0,6.7875,False
2017,688,Serbia,499,Montenegro,78869.0,12551.0,6.2839,False
2017,276,Germany,442,Luxembourg,78299.409,5364.0,14.5972,False
2017,604,Peru,757,Switzerland,77987.21,10399.8,7.4989,False
2017,251,France,442,Luxembourg,77485.073,11367.0,6.8167,False
2017,56,Belgium,100,Bulgaria,76631.368,9554.7,8.0203,False
2017,56,Belgium,642,Romania,75887.283,8291.93,9.1519,False
2017,842,USA,724,Spain,73649.0,16101.0,4.5742,False
2017,688,Serbia,380,Italy,72551.0,10440.0,6.9493,False
2017,842,USA,76,Brazil,71443.0,13975.0,5.1122,False
2017,251,France,372,Ireland,67617.996,4901.0,13.7968,False
2017,616,Poland,568,M49-568,67245.0,8676.0,7.7507,False
2017,528,Netherlands,368,Iraq,63981.293,4556.0,14.0433,False
2017,616,Poland,428,Latvia,63574.0,13453.0,4.7256,False
2017,251,France,705,Slovenia,63300.656,9398.0,6.7355,False
2017,724,Spain,48,Bahrain,57006.29,6295.0,9.0558,False
2017,724,Spain,642,Romania,56547.888,10501.0,5.385,False
2017,484,Mexico,643,Russian Federation,56470.0,7272.979,7.7644,False
2017,276,Germany,191,Croatia,55023.771,4764.0,11.5499,False
2017,276,Germany,56,Belgium,54728.928,7042.0,7.7718,False
2017,688,Serbia,251,France,54310.0,7365.0,7.3741,False
2017,724,Spain,191,Croatia,53782.068,5806.0,9.2632,False
2017,124,Canada,56,Belgium,53321.773,33170.0,1.6075,False
2017,842,USA,533,Aruba,53025.0,4624.0,11.4673,False
2017,56,Belgium,380,Italy,52834.762,4873.86,10.8404,False
2017,842,USA,792,Türkiye,51765.0,16772.0,3.0864,False
2017,724,Spain,300,Greece,51521.531,3587.9,14.3598,False
2017,528,Netherlands,112,Belarus,51302.941,5934.0,8.6456,False
2017,152,Chile,170,Colombia,50468.0,4050.0,12.4612,False
2017,124,Canada,764,Thailand,50461.507,9490.0,5.3173,False
2017,56,Belgium,422,Lebanon,50372.329,6633.89,7.5932,False
2017,620,Portugal,757,Switzerland,50337.853,8870.0,5.6751,False
2017,528,Netherlands,458,Malaysia,49580.646,4898.0,10.1226,False
2017,604,Peru,32,Argentina,49326.3,5778.36,8.5364,False
2017,616,Poland,458,Malaysia,48806.0,6847.0,7.1281,False
2017,710,South Africa,634,Qatar,48582.772,9921.0,4.897,False
2017,56,Belgium,203,Czechia,48419.92,5339.77,9.0678,False
2017,152,Chile,218,Ecuador,48195.0,24360.0,1.9784,False
2017,152,Chile,686,Senegal,47719.0,6487.0,7.3561,False
2017,842,USA,60,Bermuda,47427.0,18461.0,2.569,False
2017,152,Chile,188,Costa Rica,45782.0,4947.0,9.2545,False
2017,528,Netherlands,404,Kenya,45100.419,4182.0,10.7844,False
2017,56,Belgium,40,Austria,44888.151,3724.13,12.0533,False
2017,688,Serbia,276,Germany,44408.0,7836.0,5.6672,False
2017,710,South Africa,516,Namibia,44262.822,9679.01,4.5731,False
2017,528,Netherlands,191,Croatia,41018.862,4219.244,9.7219,False
2017,616,Poland,496,Mongolia,39281.0,10864.0,3.6157,False
2017,724,Spain,156,China,37564.774,7200.0,5.2173,False
2017,276,Germany,440,Lithuania,35541.551,4572.0,7.7737,False
2017,842,USA,214,Dominican Rep.,33557.0,3578.0,9.3787,False
2017,152,Chile,591,Panama,33073.0,7004.0,4.722,False
2017,616,Poland,620,Portugal,32526.0,4752.0,6.8447,False
2017,616,Poland,688,Serbia,31191.0,10710.0,2.9123,False
2017,484,Mexico,380,Italy,30440.0,3920.48,7.7644,False
2017,504,Morocco,48,Bahrain,30280.326,4165.5,7.2693,False
2017,251,France,784,United Arab Emirates,28303.316,1999.0,14.1587,False
2017,484,Mexico,84,Belize,27916.0,3595.405,7.7644,False
2017,528,Netherlands,818,Egypt,27045.118,4319.0,6.2619,False
2017,152,Chile,48,Bahrain,26804.0,6120.0,4.3797,False
2017,124,Canada,410,Rep. of Korea,26526.811,5010.0,5.2948,False
2017,688,Serbia,70,Bosnia Herzegovina,25636.0,3534.0,7.2541,False
2017,528,Netherlands,688,Serbia,25399.62,1506.0,16.8656,False
2017,842,USA,32,Argentina,25200.0,4776.0,5.2764,False
2017,251,France,40,Austria,24792.512,3779.0,6.5606,False
2017,484,Mexico,528,Netherlands,24768.0,3189.962,7.7644,False
2017,842,USA,251,France,24624.0,6606.0,3.7275,False
2017,710,South Africa,72,Botswana,24452.393,6923.87,3.5316,False
2017,724,Spain,414,Kuwait,24058.613,1445.0,16.6496,False
2017,724,Spain,699,India,23836.269,1860.0,12.8152,False
2017,724,Spain,470,Malta,23625.425,3110.0,7.5966,False
2017,620,Portugal,246,Finland,23520.504,3192.0,7.3686,False
2017,688,Serbia,191,Croatia,23344.0,6350.0,3.6762,False
2017,276,Germany,837,M49-837,22736.787,4323.0,5.2595,False
2017,604,Peru,222,El Salvador,21688.38,2175.84,9.9678,False
2017,842,USA,604,Peru,20640.0,3911.0,5.2774,False
2017,620,Portugal,24,Angola,20324.145,1551.0,13.1039,False
2017,724,Spain,292,Gibraltar,19385.902,2542.51,7.6247,False
2017,124,Canada,428,Latvia,19107.996,20000.0,0.9554,False
2017,528,Netherlands,498,Rep. of Moldova,18879.744,1446.0,13.0565,False
2017,276,Germany,344,"China, Hong Kong SAR",18832.662,2142.0,8.7921,False
2017,710,South Africa,682,Saudi Arabia,17557.227,1175.04,14.9418,False
2017,124,Canada,440,Lithuania,17551.493,20000.0,0.8776,False
2017,710,South Africa,462,Maldives,17187.248,1948.0,8.823,False
2017,842,USA,360,Indonesia,16752.0,2303.0,7.274,False
2017,604,Peru,48,Bahrain,16320.0,2295.0,7.1111,False
2017,710,South Africa,704,Viet Nam,15994.818,3005.1,5.3226,False
2017,842,USA,188,Costa Rica,15969.0,3855.0,4.1424,False
2017,152,Chile,222,El Salvador,15937.0,1686.0,9.4526,False
2017,56,Belgium,372,Ireland,15821.481,1138.06,13.9022,False
2017,152,Chile,376,Israel,15353.0,2160.0,7.1079,False
2017,842,USA,704,Viet Nam,15022.0,2245.0,6.6913,False
2017,251,France,440,Lithuania,13200.533,2903.0,4.5472,False
2017,842,USA,222,El Salvador,13056.0,2744.0,4.758,False
2017,528,Netherlands,400,Jordan,12770.961,3858.0,3.3103,False
2017,724,Spain,512,Oman,12745.287,1305.0,9.7665,False
2017,842,USA,116,Cambodia,12700.0,2268.0,5.5996,False
2017,528,Netherlands,268,Georgia,12119.312,1073.0,11.2948,False
2017,724,Spain,504,Morocco,11736.38,3131.05,3.7484,False
2017,710,South Africa,426,Lesotho,11610.466,4314.01,2.6913,False
2017,842,USA,320,Guatemala,11340.0,2790.0,4.0645,False
2017,152,Chile,214,Dominican Rep.,11280.0,1147.0,9.8344,False
2017,124,Canada,704,Viet Nam,11259.216,1260.0,8.9359,False
2017,152,Chile,757,Switzerland,10946.0,1800.0,6.0811,False
2017,528,Netherlands,462,Maldives,9737.462,1200.0,8.1146,False
2017,616,Poland,699,India,9084.0,1176.0,7.7245,False
2017,604,Peru,792,Türkiye,8629.4,1200.0,7.1912,False
2017,724,Spain,398,Kazakhstan,8433.634,1140.0,7.3979,False
2017,842,USA,352,Iceland,8193.0,1585.0,5.1691,False
2017,688,Serbia,616,Poland,7974.0,1100.0,7.2491,False
2017,56,Belgium,616,Poland,7819.68,1884.3,4.1499,False
2017,152,Chile,634,Qatar,7522.0,1529.0,4.9196,False
2017,616,Poland,682,Saudi Arabia,7351.0,1089.0,6.7502,False
2017,842,USA,340,Honduras,5760.0,2240.0,2.5714,False
2017,251,France,804,Ukraine,5537.311,1080.0,5.1271,False
2017,251,France,288,Ghana,5452.59,1277.0,4.2698,False
2017,710,South Africa,404,Kenya,5165.895,4533.0,1.1396,False
2017,124,Canada,579,Norway,4945.363,1027.0,4.8153,False
2017,710,South Africa,48,Bahrain,2161.776,1345.0,1.6073,False
2017,124,Canada,784,United Arab Emirates,2121.313,1035.0,2.0496,False
2018,152,Chile,842,USA,360009825.0,69320424.0,5.1934,False
2018,604,Peru,842,USA,280367185.47,39624522.5,7.0756,False
2018,842,USA,124,Canada,183159151.0,30540752.0,5.9972,False
2018,124,Canada,842,USA,179287768.7,104291657.0,1.7191,False
2018,724,Spain,276,Germany,141728602.578,24058482.0,5.891,False
2018,528,Netherlands,276,Germany,127577350.589,15574078.0,8.1916,False
2018,604,Peru,528,Netherlands,122384381.59,15527128.2,7.882,False
2018,504,Morocco,724,Spain,99313379.321,14449652.8,6.8731,False
2018,724,Spain,826,United Kingdom,91583013.765,12129970.0,7.5501,False
2018,484,Mexico,842,USA,90008543.0,11917182.939,7.5528,False
2018,152,Chile,528,Netherlands,66553926.0,11924269.0,5.5814,False
2018,152,Chile,156,China,64639088.0,9605178.0,6.7296,False
2018,152,Chile,826,United Kingdom,59502904.0,9973044.0,5.9664,False
2018,604,Peru,826,United Kingdom,56687971.78,7296220.11,7.7695,False
2018,724,Spain,528,Netherlands,49556273.853,6703060.0,7.3931,False
2018,344,"China, Hong Kong SAR",156,China,48336585.821,9193292.0,5.2578,False
2018,710,South Africa,826,United Kingdom,43336005.699,4454734.0,9.7281,False
2018,528,Netherlands,56,Belgium,37102074.139,3834293.0,9.6764,False
2018,604,Peru,156,China,33424060.33,4641206.47,7.2016,False
2018,616,Poland,276,Germany,28907676.0,4086559.0,7.0738,False
2018,616,Poland,826,United Kingdom,28392086.0,4264044.0,6.6585,False
2018,528,Netherlands,579,Norway,25723623.581,2164186.0,11.8861,False
2018,528,Netherlands,826,United Kingdom,23273370.401,2887289.0,8.0606,False
2018,604,Peru,724,Spain,21149679.48,2297674.84,9.2048,False
2018,724,Spain,251,France,20726905.908,2705916.0,7.6598,False
2018,152,Chile,124,Canada,18092852.0,3369382.0,5.3698,False
2018,276,Germany,40,Austria,17829167.433,3473222.0,5.1333,False
2018,152,Chile,724,Spain,17317997.0,2486459.0,6.9649,False
2018,528,Netherlands,208,Denmark,17084759.15,1776552.0,9.6168,False
2018,724,Spain,56,Belgium,16367117.788,2006849.8,8.1556,False
2018,710,South Africa,528,Netherlands,16111735.728,1663960.5,9.6828,False
2018,251,France,757,Switzerland,15235224.763,2017152.534,7.5528,False
2018,152,Chile,410,Rep. of Korea,14099956.0,1866695.0,7.5534,False
2018,604,Peru,124,Canada,13976788.71,1969625.8,7.0962,False
2018,528,Netherlands,372,Ireland,12626637.112,1475332.0,8.5585,False
2018,604,Peru,344,"China, Hong Kong SAR",11623221.74,1694440.5,6.8596,False
2018,504,Morocco,528,Netherlands,11204243.397,1599213.3,7.0061,False
2018,528,Netherlands,251,France,11130188.413,1050031.0,10.5999,False
2018,724,Spain,757,Switzerland,11000454.024,1218412.0,9.0285,False
2018,724,Spain,616,Poland,10726652.903,2064491.56,5.1958,False
2018,152,Chile,276,Germany,10424355.0,2090698.0,4.9861,False
2018,528,Netherlands,616,Poland,9792382.21,1282515.0,7.6353,False
2018,724,Spain,40,Austria,8858926.972,1343152.0,6.5956,False
2018,616,Poland,579,Norway,8783419.0,964805.0,9.1038,False
2018,616,Poland,528,Netherlands,8476587.0,1723159.0,4.9192,False
2018,504,Morocco,251,France,8297497.99,1366229.5,6.0733,False
2018,620,Portugal,826,United Kingdom,8212946.733,893808.0,9.1887,False
2018,528,Netherlands,724,Spain,8155830.854,919693.0,8.868,False
2018,724,Spain,380,Italy,7803977.518,1792512.0,4.3537,False
2018,724,Spain,372,Ireland,7389454.199,990733.0,7.4586,False
2018,56,Belgium,528,Netherlands,7322789.965,1079493.95,6.7835,False
2018,528,Netherlands,757,Switzerland,7299033.145,650900.0,11.2138,False
2018,484,Mexico,392,Japan,7253668.0,960389.821,7.5528,False
2018,710,South Africa,276,Germany,6985839.56,622194.0,11.2278,False
2018,528,Netherlands,40,Austria,6728283.378,689688.0,9.7555,False
2018,528,Netherlands,752,Sweden,6303663.104,626939.0,10.0547,False
2018,616,Poland,752,Sweden,5938801.0,617376.0,9.6194,False
2018,276,Germany,528,Netherlands,5694982.058,725976.0,7.8446,False
2018,152,Chile,490,"Other Asia, nes",5394152.0,519099.0,10.3914,False
2018,842,USA,392,Japan,5216192.0,742220.0,7.0278,False
2018,620,Portugal,528,Netherlands,5084189.195,838216.0,6.0655,False
2018,528,Netherlands,246,Finland,4750140.137,469047.0,10.1272,False
2018,710,South Africa,372,Ireland,4442719.9,487421.0,9.1147,False
2018,528,Netherlands,380,Italy,4381623.507,468136.0,9.3597,False
2018,251,France,380,Italy,4146328.82,548976.324,7.5528,False
2018,152,Chile,392,Japan,4091146.0,426653.0,9.5889,False
2018,56,Belgium,246,Finland,4066535.719,433405.343,9.3828,False
2018,504,Morocco,826,United Kingdom,4044613.835,530695.6,7.6213,False
2018,620,Portugal,724,Spain,3850292.159,740298.0,5.201,False
2018,842,USA,410,Rep. of Korea,3820083.0,883373.0,4.3244,False
2018,724,Spain,344,"China, Hong Kong SAR",3678003.648,424628.5,8.6617,False
2018,616,Poland,208,Denmark,3587546.0,492058.0,7.2909,False
2018,528,Netherlands,352,Iceland,3503883.019,370034.0,9.4691,False
2018,152,Chile,344,"China, Hong Kong SAR",3500229.0,539922.0,6.4828,False
2018,724,Spain,620,Portugal,3447538.878,732525.5,4.7064,False
2018,528,Netherlands,784,United Arab Emirates,3102517.542,338745.0,9.1589,False
2018,56,Belgium,643,Russian Federation,2972528.206,245238.98,12.1209,False
2018,276,Germany,616,Poland,2958835.744,302248.0,9.7894,False
2018,842,USA,784,United Arab Emirates,2739010.0,291861.0,9.3846,False
2018,688,Serbia,643,Russian Federation,2716386.0,440215.0,6.1706,False
2018,842,USA,702,Singapore,2677161.0,424094.0,6.3127,False
2018,276,Germany,380,Italy,2637593.603,419117.0,6.2932,False
2018,152,Chile,702,Singapore,2575229.0,378534.0,6.8032,False
2018,528,Netherlands,643,Russian Federation,2530589.331,218447.0,11.5845,False
2018,604,Peru,276,Germany,2491270.94,296990.48,8.3884,False
2018,710,South Africa,458,Malaysia,2428796.286,214772.6,11.3087,False
2018,842,USA,56,Belgium,2409478.0,1167390.0,2.064,False
2018,276,Germany,246,Finland,2385098.507,254669.0,9.3655,False
2018,504,Morocco,702,Singapore,2331922.953,192592.5,12.1081,False
2018,528,Netherlands,203,Czechia,2277629.94,231972.0,9.8186,False
2018,724,Spain,702,Singapore,2229981.249,287990.5,7.7432,False
2018,724,Spain,428,Latvia,2228872.327,417896.8,5.3335,False
2018,710,South Africa,724,Spain,2151895.953,230151.0,9.3499,False
2018,842,USA,484,Mexico,2084435.0,378878.0,5.5016,False
2018,56,Belgium,752,Sweden,2060034.519,211170.91,9.7553,False
2018,724,Spain,208,Denmark,2053342.646,220229.0,9.3237,False
2018,56,Belgium,579,Norway,1978250.618,196758.3,10.0542,False
2018,620,Portugal,56,Belgium,1912837.8,307664.0,6.2173,False
2018,251,France,616,Poland,1820236.356,241000.342,7.5528,False
