year,month,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg
2022,1,484,Mexico,682,Saudi Arabia,17675.0,1238.0,14.2771
2022,1,710,South Africa,480,Mauritius,17625.007,3619.0,4.8701
2022,1,528,Netherlands,344,"China, Hong Kong SAR",16669.618,1948.0,8.5573
2022,1,724,Spain,233,Estonia,16377.704,1500.0,10.9185
2022,1,616,Poland,496,Mongolia,16323.0,1688.0,9.67
2022,1,710,South Africa,48,Bahrain,15236.873,2636.0,5.7803
2022,1,152,Chile,214,Dominican Rep.,14823.48,1170.0,12.6696
2022,1,842,USA,60,Bermuda,14522.0,2247.0,6.4628
2022,1,710,South Africa,72,Botswana,13888.686,2435.85,5.7018
2022,1,842,USA,52,Barbados,13200.0,1292.0,10.2167
2022,1,528,Netherlands,705,Slovenia,13062.563,1266.646,10.3127
2022,1,528,Netherlands,462,Maldives,12737.837,1140.0,11.1735
2022,1,276,Germany,56,Belgium,12440.266,1429.0,8.7056
2022,1,710,South Africa,516,Namibia,11984.117,4137.12,2.8967
2022,1,152,Chile,320,Guatemala,11310.0,1170.0,9.6667
2022,1,251,France,724,Spain,10121.93,1313.0,7.709
2022,1,152,Chile,591,Panama,9014.89,1111.68,8.1092
2022,1,504,Morocco,56,Belgium,8962.717,1040.0,8.618
2022,1,710,South Africa,344,"China, Hong Kong SAR",8631.239,1407.0,6.1345
2022,1,152,Chile,660,Anguilla,8220.69,1224.0,6.7163
2022,1,710,South Africa,512,Oman,7756.031,1316.0,5.8936
2022,2,152,Chile,842,USA,68412555.408,18788587.313,3.6412
2022,2,152,Chile,528,Netherlands,31252071.557,9844486.58,3.1746
2022,2,484,Mexico,842,USA,22881514.0,4641117.0,4.9302
2022,2,528,Netherlands,276,Germany,22639052.802,3913826.0,5.7844
2022,2,842,USA,124,Canada,18917937.0,2549685.0,7.4197
2022,2,504,Morocco,724,Spain,16335886.893,2191419.5,7.4545
2022,2,344,"China, Hong Kong SAR",156,China,15646813.027,2721680.0,5.749
2022,2,152,Chile,826,United Kingdom,14971385.39,2765333.8,5.414
2022,2,724,Spain,528,Netherlands,11449548.457,1269697.0,9.0175
2022,2,152,Chile,156,China,9835598.79,2473043.5,3.9771
2022,2,504,Morocco,826,United Kingdom,8978814.06,1173234.0,7.653
2022,2,724,Spain,276,Germany,6590567.335,784287.3,8.4033
2022,2,504,Morocco,528,Netherlands,5615918.633,723287.0,7.7644
2022,2,528,Netherlands,826,United Kingdom,5356244.032,911086.342,5.879
2022,2,528,Netherlands,616,Poland,5132687.244,903724.0,5.6795
2022,2,152,Chile,276,Germany,4124441.4,1537922.69,2.6818
2022,2,528,Netherlands,56,Belgium,4096080.683,587426.0,6.9729
2022,2,152,Chile,410,Rep. of Korea,3752398.85,598612.72,6.2685
2022,2,528,Netherlands,757,Switzerland,3321090.925,378671.0,8.7704
2022,2,528,Netherlands,643,Russian Federation,2942923.624,382009.0,7.7038
2022,2,152,Chile,124,Canada,2867421.22,700312.817,4.0945
2022,2,724,Spain,251,France,2221703.431,318743.2,6.9702
2022,2,724,Spain,826,United Kingdom,1999575.507,196229.6,10.19
2022,2,504,Morocco,251,France,1956855.511,246872.0,7.9266
2022,2,56,Belgium,528,Netherlands,1755060.634,332958.74,5.2711
2022,2,528,Netherlands,579,Norway,1743944.154,157971.0,11.0396
2022,2,528,Netherlands,203,Czechia,1657070.871,212050.0,7.8145
2022,2,528,Netherlands,40,Austria,1654811.565,113913.0,14.527
2022,2,504,Morocco,276,Germany,1579111.931,181847.0,8.6837
2022,2,528,Netherlands,372,Ireland,1552735.599,242661.0,6.3988
2022,2,276,Germany,40,Austria,1498489.56,284123.0,5.2741
2022,2,152,Chile,490,"Other Asia, nes",1425076.33,178291.5,7.993
2022,2,528,Netherlands,724,Spain,1413670.295,180140.0,7.8476
2022,2,528,Netherlands,208,Denmark,1385341.631,203111.0,6.8206
2022,2,528,Netherlands,642,Romania,1355654.208,188739.0,7.1827
2022,2,528,Netherlands,251,France,1266339.014,151789.0,8.3428
2022,2,152,Chile,724,Spain,1265196.18,328719.9,3.8489
2022,2,504,Morocco,643,Russian Federation,1251736.071,120851.0,10.3577
2022,2,724,Spain,616,Poland,1214874.394,185298.7,6.5563
2022,2,152,Chile,376,Israel,1087157.06,128785.5,8.4416
2022,2,724,Spain,380,Italy,1054078.803,186439.7,5.6537
2022,2,504,Morocco,702,Singapore,1007746.45,71640.0,14.0668
2022,2,504,Morocco,579,Norway,993191.135,120635.0,8.233
2022,2,56,Belgium,643,Russian Federation,943936.444,108845.6,8.6723
2022,2,152,Chile,32,Argentina,934336.19,164767.5,5.6706
2022,2,724,Spain,579,Norway,928322.719,82337.2,11.2746
2022,2,528,Netherlands,380,Italy,904420.119,147522.0,6.1307
2022,2,484,Mexico,392,Japan,845768.0,97603.0,8.6654
2022,2,504,Morocco,344,"China, Hong Kong SAR",845479.644,51261.0,16.4936
2022,2,528,Netherlands,246,Finland,828052.838,81658.0,10.1405
2022,2,504,Morocco,784,United Arab Emirates,824554.029,99399.5,8.2954
2022,2,528,Netherlands,752,Sweden,801360.81,114546.0,6.996
2022,2,724,Spain,56,Belgium,788243.03,74482.2,10.583
2022,2,152,Chile,56,Belgium,758658.01,350618.68,2.1638
2022,2,152,Chile,392,Japan,678294.53,69247.2,9.7953
2022,2,528,Netherlands,784,United Arab Emirates,677407.454,85654.0,7.9086
2022,2,724,Spain,757,Switzerland,672247.229,63794.0,10.5378
2022,2,616,Poland,752,Sweden,667142.0,77601.0,8.5971
2022,2,152,Chile,643,Russian Federation,592898.94,84384.9,7.0261
2022,2,152,Chile,76,Brazil,591137.46,113377.5,5.2139
2022,2,152,Chile,344,"China, Hong Kong SAR",589304.41,91980.0,6.4069
2022,2,724,Spain,372,Ireland,582270.553,53021.0,10.9819
2022,2,251,France,757,Switzerland,545210.804,43502.0,12.533
2022,2,276,Germany,642,Romania,510996.828,78108.0,6.5422
2022,2,124,Canada,842,USA,507338.132,144232.0,3.5175
2022,2,528,Netherlands,440,Lithuania,503172.052,68677.0,7.3266
2022,2,724,Spain,620,Portugal,498953.443,78945.61,6.3202
2022,2,152,Chile,682,Saudi Arabia,482113.2,70698.72,6.8193
2022,2,251,France,276,Germany,458956.789,46989.0,9.7673
2022,2,528,Netherlands,620,Portugal,456453.631,62156.0,7.3437
2022,2,152,Chile,380,Italy,442658.72,93784.0,4.72
2022,2,251,France,616,Poland,414843.603,39704.0,10.4484
2022,2,528,Netherlands,703,Slovakia,407616.544,67697.0,6.0212
2022,2,528,Netherlands,428,Latvia,398539.622,50698.0,7.8611
2022,2,528,Netherlands,348,Hungary,392434.277,46766.0,8.3914
2022,2,276,Germany,203,Czechia,342478.878,60985.0,5.6158
2022,2,724,Spain,203,Czechia,338555.772,42241.0,8.0149
2022,2,484,Mexico,124,Canada,326628.0,34686.0,9.4167
2022,2,616,Poland,428,Latvia,316867.0,36312.0,8.7262
2022,2,528,Netherlands,352,Iceland,312862.909,36561.0,8.5573
2022,2,152,Chile,251,France,305182.69,51711.0,5.9017
2022,2,620,Portugal,528,Netherlands,290773.424,48533.0,5.9913
2022,2,276,Germany,246,Finland,290745.07,32769.0,8.8726
2022,2,251,France,380,Italy,289285.367,30752.0,9.407
2022,2,276,Germany,705,Slovenia,288829.423,41096.0,7.0282
2022,2,616,Poland,276,Germany,288211.0,44023.0,6.5468
2022,2,276,Germany,703,Slovakia,280930.924,40000.0,7.0233
2022,2,276,Germany,616,Poland,276639.149,38185.0,7.2447
2022,2,616,Poland,208,Denmark,255161.0,32232.0,7.9164
2022,2,724,Spain,702,Singapore,254099.085,20057.5,12.6685
2022,2,251,France,372,Ireland,245063.299,23676.0,10.3507
2022,2,528,Netherlands,191,Croatia,239625.992,42964.0,5.5774
2022,2,528,Netherlands,300,Greece,234812.49,26871.0,8.7385
2022,2,276,Germany,208,Denmark,226084.898,29136.0,7.7596
2022,2,276,Germany,724,Spain,220377.654,50153.0,4.3941
2022,2,56,Belgium,276,Germany,216312.751,13905.26,15.5562
2022,2,528,Netherlands,100,Bulgaria,215341.85,29098.0,7.4006
2022,2,152,Chile,757,Switzerland,211818.52,55515.2,3.8155
2022,2,724,Spain,752,Sweden,210322.969,21396.2,9.8299
2022,2,528,Netherlands,233,Estonia,209912.483,27863.0,7.5337
2022,2,504,Morocco,682,Saudi Arabia,209803.548,25795.0,8.1335
2022,2,56,Belgium,208,Denmark,209168.647,26213.46,7.9794
2022,2,152,Chile,372,Ireland,208073.23,56630.4,3.6742
2022,2,56,Belgium,246,Finland,206189.198,19097.44,10.7967
2022,2,528,Netherlands,804,Ukraine,194101.874,17930.0,10.8255
2022,2,724,Spain,705,Slovenia,186014.657,23794.5,7.8175
2022,2,724,Spain,233,Estonia,179618.438,19374.0,9.2711
2022,2,724,Spain,348,Hungary,172694.355,18284.5,9.4448
2022,2,56,Belgium,752,Sweden,153496.023,15317.19,10.0212
2022,2,724,Spain,191,Croatia,145037.767,15085.0,9.6147
2022,2,56,Belgium,440,Lithuania,141742.435,17744.58,7.9879
2022,2,528,Netherlands,688,Serbia,141097.773,13525.0,10.4324
2022,2,504,Morocco,48,Bahrain,140896.821,16945.0,8.3149
2022,2,724,Spain,40,Austria,138978.743,13120.35,10.5926
2022,2,504,Morocco,458,Malaysia,131170.824,7920.0,16.562
2022,2,616,Poland,804,Ukraine,127588.0,50854.0,2.5089
2022,2,56,Belgium,442,Luxembourg,126918.027,11218.94,11.3128
2022,2,276,Germany,380,Italy,126607.361,16994.0,7.4501
2022,2,620,Portugal,251,France,125206.637,14540.0,8.6112
2022,2,616,Poland,203,Czechia,125044.0,13944.0,8.9676
2022,2,528,Netherlands,699,India,123532.572,14917.0,8.2813
2022,2,504,Morocco,620,Portugal,122811.604,14397.0,8.5304
2022,2,504,Morocco,56,Belgium,119475.694,12716.0,9.3957
2022,2,124,Canada,70,Bosnia Herzegovina,115497.156,63000.0,1.8333
2022,2,251,France,528,Netherlands,115047.697,11629.0,9.8932
2022,2,842,USA,490,"Other Asia, nes",110129.0,27983.0,3.9356
2022,2,276,Germany,752,Sweden,106632.007,14162.0,7.5294
2022,2,528,Netherlands,442,Luxembourg,98575.855,10853.0,9.0828
2022,2,504,Morocco,634,Qatar,97999.418,8652.5,11.3261
2022,2,616,Poland,528,Netherlands,96585.0,15588.0,6.1961
2022,2,620,Portugal,724,Spain,92864.075,25094.0,3.7006
2022,2,724,Spain,300,Greece,91059.669,11389.48,7.9951
2022,2,724,Spain,344,"China, Hong Kong SAR",90219.552,7363.0,12.2531
2022,2,504,Morocco,124,Canada,90193.553,9638.0,9.3581
2022,2,152,Chile,699,India,88747.38,13680.0,6.4874
2022,2,251,France,826,United Kingdom,88678.914,7331.0,12.0964
2022,2,152,Chile,702,Singapore,84676.44,20491.5,4.1323
2022,2,124,Canada,528,Netherlands,79814.347,68587.0,1.1637
2022,2,528,Netherlands,634,Qatar,77832.655,10120.0,7.691
2022,2,842,USA,152,Chile,72480.0,22644.0,3.2008
2022,2,124,Canada,410,Rep. of Korea,72282.437,23137.0,3.1241
2022,2,724,Spain,208,Denmark,69721.688,15327.0,4.5489
2022,2,724,Spain,703,Slovakia,68080.946,8855.0,7.6884
2022,2,620,Portugal,276,Germany,63701.781,23361.0,2.7268
2022,2,528,Netherlands,470,Malta,63116.539,7868.0,8.0219
2022,2,56,Belgium,579,Norway,62547.539,6412.8,9.7535
2022,2,724,Spain,458,Malaysia,62203.006,4972.5,12.5094
2022,2,504,Morocco,616,Poland,61826.279,6801.0,9.0908
2022,2,842,USA,56,Belgium,59545.0,13851.0,4.299
2022,2,124,Canada,616,Poland,58954.753,45562.0,1.2939
2022,2,842,USA,44,Bahamas,57985.0,10815.0,5.3615
2022,2,528,Netherlands,702,Singapore,54306.151,4811.0,11.2879
2022,2,724,Spain,246,Finland,54173.349,7030.4,7.7056
2022,2,528,Netherlands,414,Kuwait,53830.926,5310.0,10.1377
2022,2,724,Spain,442,Luxembourg,52500.294,4320.0,12.1528
2022,2,724,Spain,784,United Arab Emirates,52246.882,4220.0,12.3808
2022,2,276,Germany,428,Latvia,50008.705,7015.0,7.1288
2022,2,710,South Africa,344,"China, Hong Kong SAR",49437.065,3643.0,13.5704
2022,2,616,Poland,703,Slovakia,48366.0,5623.0,8.6015
2022,2,276,Germany,528,Netherlands,47422.752,7664.0,6.1877
2022,2,152,Chile,458,Malaysia,47234.8,11466.0,4.1196
2022,2,56,Belgium,428,Latvia,46042.273,4802.1,9.5879
2022,2,251,France,724,Spain,46029.967,4641.0,9.9181
2022,2,842,USA,136,Cayman Isds,45853.0,3026.0,15.153
2022,2,251,France,56,Belgium,45589.901,4993.0,9.1308
2022,2,620,Portugal,56,Belgium,45326.769,4449.0,10.1881
2022,2,528,Netherlands,112,Belarus,45264.389,5300.0,8.5405
2022,2,152,Chile,858,Uruguay,44352.0,7920.0,5.6
2022,2,528,Netherlands,268,Georgia,44004.304,3694.0,11.9124
2022,2,528,Netherlands,792,Türkiye,42836.088,5766.0,7.4291
2022,2,842,USA,36,Australia,42384.0,7466.0,5.6769
2022,2,528,Netherlands,498,Rep. of Moldova,40541.622,3921.0,10.3396
2022,2,484,Mexico,414,Kuwait,38888.0,2581.0,15.067
2022,2,528,Netherlands,196,Cyprus,38235.813,3863.0,9.898
2022,2,724,Spain,400,Jordan,37938.746,2628.0,14.4364
2022,2,724,Spain,100,Bulgaria,36331.86,4108.0,8.8442
2022,2,528,Netherlands,31,Azerbaijan,35831.33,2711.0,13.217
2022,2,724,Spain,682,Saudi Arabia,32278.526,1332.25,24.2286
2022,2,124,Canada,276,Germany,31302.365,19104.0,1.6385
2022,2,152,Chile,764,Thailand,29219.0,7875.0,3.7103
2022,2,251,France,442,Luxembourg,28540.757,2772.0,10.2961
2022,2,124,Canada,620,Portugal,25765.282,21000.0,1.2269
2022,2,276,Germany,348,Hungary,25123.443,2505.0,10.0293
2022,2,842,USA,784,United Arab Emirates,23947.0,1945.0,12.3121
2022,2,528,Netherlands,512,Oman,22339.006,2630.0,8.4939
2022,2,344,"China, Hong Kong SAR",446,"China, Macao SAR",22035.251,2064.0,10.676
2022,2,528,Netherlands,566,Nigeria,21786.656,1968.0,11.0705
2022,2,710,South Africa,458,Malaysia,20330.127,1518.0,13.3927
2022,2,710,South Africa,764,Thailand,20330.127,1531.0,13.279
2022,2,56,Belgium,251,France,20056.971,6517.53,3.0774
2022,2,724,Spain,414,Kuwait,18954.81,1440.0,13.1631
2022,2,56,Belgium,233,Estonia,17883.613,1774.56,10.0778
2022,2,251,France,40,Austria,17303.203,1176.0,14.7136
2022,2,710,South Africa,72,Botswana,15972.582,1920.53,8.3168
2022,2,842,USA,682,Saudi Arabia,15912.0,1652.0,9.632
2022,2,251,France,203,Czechia,14671.882,1617.0,9.0735
2022,2,528,Netherlands,344,"China, Hong Kong SAR",14635.588,1707.0,8.5739
2022,2,724,Spain,642,Romania,14517.621,1015.0,14.3031
2022,2,152,Chile,214,Dominican Rep.,13683.75,1125.0,12.1633
2022,2,710,South Africa,516,Namibia,13093.603,3256.45,4.0208
2022,2,724,Spain,352,Iceland,12812.944,1122.0,11.4197
2022,2,710,South Africa,480,Mauritius,11719.024,1228.67,9.538
2022,2,152,Chile,591,Panama,10091.25,1125.0,8.97
2022,2,842,USA,533,Aruba,9981.0,1175.0,8.4945
2022,2,504,Morocco,380,Italy,8483.024,1296.0,6.5455
2022,2,484,Mexico,84,Belize,5990.0,1282.0,4.6724
2022,2,152,Chile,784,United Arab Emirates,4456.16,2520.0,1.7683
2022,2,616,Poland,642,Romania,4430.0,1000.0,4.43
2022,2,152,Chile,604,Peru,2594.64,19584.0,0.1325
2022,2,152,Chile,660,Anguilla,700.72,1224.0,0.5725
2022,3,484,Mexico,842,USA,62269636.0,11452510.0,5.4372
2022,3,152,Chile,842,USA,41168443.93,12042623.565,3.4186
2022,3,504,Morocco,724,Spain,23214742.273,3814563.5,6.0858
2022,3,724,Spain,276,Germany,21260130.369,2334418.32,9.1072
2022,3,842,USA,124,Canada,20808569.0,2763781.0,7.529
2022,3,504,Morocco,826,United Kingdom,18009309.684,2637161.5,6.8291
2022,3,504,Morocco,528,Netherlands,14876783.538,2156890.0,6.8973
2022,3,724,Spain,528,Netherlands,13879490.246,1727782.0,8.0331
2022,3,528,Netherlands,276,Germany,11457241.004,1820717.0,6.2927
2022,3,504,Morocco,251,France,5734203.995,783434.0,7.3193
2022,3,724,Spain,251,France,5591106.03,649721.3,8.6054
2022,3,724,Spain,826,United Kingdom,5450167.207,575280.9,9.4739
2022,3,504,Morocco,276,Germany,5414577.716,757142.0,7.1513
2022,3,528,Netherlands,616,Poland,4938947.536,822348.0,6.0059
2022,3,152,Chile,826,United Kingdom,4777518.93,982507.13,4.8626
2022,3,528,Netherlands,56,Belgium,4609729.765,758599.0,6.0766
2022,3,344,"China, Hong Kong SAR",156,China,4474018.883,827479.0,5.4068
2022,3,152,Chile,528,Netherlands,4319682.4,1197816.588,3.6063
2022,3,724,Spain,757,Switzerland,4128598.819,412734.0,10.003
2022,3,724,Spain,616,Poland,3182625.36,391302.4,8.1334
2022,3,724,Spain,380,Italy,2825876.34,440844.5,6.4101
2022,3,504,Morocco,579,Norway,2685925.25,378904.0,7.0887
2022,3,528,Netherlands,208,Denmark,2617074.894,284268.0,9.2064
2022,3,152,Chile,156,China,2562058.52,729904.5,3.5101
2022,3,251,France,276,Germany,2252357.351,294702.0,7.6428
2022,3,724,Spain,56,Belgium,2009773.249,245899.5,8.1731
2022,3,276,Germany,40,Austria,1823203.154,308294.0,5.9138
2022,3,251,France,528,Netherlands,1748795.446,196693.0,8.891
2022,3,528,Netherlands,724,Spain,1711034.584,228250.0,7.4963
2022,3,528,Netherlands,579,Norway,1633061.142,150954.0,10.8183
2022,3,152,Chile,410,Rep. of Korea,1596610.02,232126.39,6.8782
2022,3,724,Spain,372,Ireland,1463390.479,164276.0,8.9081
2022,3,528,Netherlands,826,United Kingdom,1373361.968,305623.482,4.4936
2022,3,56,Belgium,528,Netherlands,1330981.992,232835.26,5.7164
2022,3,528,Netherlands,251,France,1315889.295,163617.0,8.0425
2022,3,724,Spain,40,Austria,1283197.042,135596.95,9.4633
2022,3,484,Mexico,392,Japan,1187555.0,127691.0,9.3002
2022,3,251,France,757,Switzerland,1146395.706,115427.0,9.9318
2022,3,504,Morocco,702,Singapore,1135197.076,85245.0,13.3169
2022,3,152,Chile,124,Canada,1128157.02,266651.2,4.2308
2022,3,528,Netherlands,757,Switzerland,1082419.644,115656.0,9.359
2022,3,528,Netherlands,203,Czechia,1082411.931,152639.0,7.0913
2022,3,528,Netherlands,372,Ireland,1073539.467,137220.0,7.8235
2022,3,528,Netherlands,380,Italy,1067153.982,156665.0,6.8117
2022,3,504,Morocco,784,United Arab Emirates,1045010.087,148670.0,7.0291
2022,3,251,France,380,Italy,1034674.506,122279.0,8.4616
2022,3,528,Netherlands,246,Finland,977822.2,111425.0,8.7756
2022,3,528,Netherlands,752,Sweden,962899.227,129618.0,7.4287
2022,3,504,Morocco,344,"China, Hong Kong SAR",958475.456,66589.8,14.3937
2022,3,251,France,616,Poland,949164.098,115416.0,8.2239
2022,3,528,Netherlands,40,Austria,939215.082,86861.0,10.8129
2022,3,724,Spain,620,Portugal,884259.766,151331.8,5.8432
2022,3,152,Chile,490,"Other Asia, nes",763947.71,137264.5,5.5655
2022,3,251,France,372,Ireland,713962.267,91474.0,7.8051
2022,3,616,Poland,752,Sweden,655969.0,62291.0,10.5307
2022,3,528,Netherlands,642,Romania,647462.865,103718.803,6.2425
2022,3,56,Belgium,246,Finland,587231.728,55473.84,10.5857
2022,3,124,Canada,842,USA,556991.835,326402.0,1.7065
2022,3,152,Chile,32,Argentina,553876.5,132386.34,4.1838
2022,3,724,Spain,203,Czechia,539653.979,62297.5,8.6625
2022,3,724,Spain,702,Singapore,524262.634,44894.0,11.6778
2022,3,528,Netherlands,784,United Arab Emirates,521164.687,71473.0,7.2918
2022,3,528,Netherlands,620,Portugal,501289.796,65031.0,7.7085
2022,3,276,Germany,642,Romania,500004.985,64976.0,7.6952
2022,3,504,Morocco,643,Russian Federation,499226.015,53736.0,9.2903
2022,3,504,Morocco,56,Belgium,494659.429,69432.0,7.1244
2022,3,528,Netherlands,428,Latvia,491727.545,66897.0,7.3505
2022,3,724,Spain,246,Finland,474295.038,59104.0,8.0248
2022,3,724,Spain,703,Slovakia,463961.703,69355.5,6.6896
2022,3,152,Chile,376,Israel,459006.08,61633.5,7.4473
2022,3,724,Spain,752,Sweden,429252.255,46761.1,9.1797
2022,3,152,Chile,76,Brazil,426835.77,72897.0,5.8553
2022,3,528,Netherlands,352,Iceland,417104.968,47920.0,8.7042
2022,3,152,Chile,344,"China, Hong Kong SAR",417002.22,91335.0,4.5656
2022,3,528,Netherlands,440,Lithuania,398419.022,49374.0,8.0694
2022,3,620,Portugal,528,Netherlands,381892.791,52137.0,7.3248
2022,3,276,Germany,203,Czechia,381449.829,42245.0,9.0295
2022,3,724,Spain,344,"China, Hong Kong SAR",370758.73,35866.5,10.3372
2022,3,616,Poland,428,Latvia,366280.0,38369.0,9.5462
2022,3,152,Chile,276,Germany,362312.77,203595.1,1.7796
2022,3,724,Spain,233,Estonia,352517.872,39545.0,8.9143
2022,3,276,Germany,703,Slovakia,352267.224,49254.0,7.1521
2022,3,276,Germany,705,Slovenia,341805.827,48696.0,7.0192
2022,3,276,Germany,616,Poland,341679.109,47713.0,7.1611
2022,3,56,Belgium,643,Russian Federation,319372.741,33791.56,9.4513
2022,3,724,Spain,705,Slovenia,319276.303,38311.5,8.3337
2022,3,616,Poland,208,Denmark,311699.0,31136.0,10.0109
2022,3,724,Spain,348,Hungary,302083.745,52431.0,5.7615
2022,3,724,Spain,191,Croatia,301734.653,30833.3,9.786
2022,3,842,USA,36,Australia,283417.0,87842.0,3.2264
2022,3,484,Mexico,702,Singapore,263139.0,22770.0,11.5564
2022,3,251,France,724,Spain,256228.203,31022.0,8.2596
2022,3,504,Morocco,616,Poland,254165.109,32801.5,7.7486
2022,3,528,Netherlands,703,Slovakia,249282.955,47306.803,5.2695
2022,3,724,Spain,208,Denmark,246236.026,29546.75,8.3338
2022,3,504,Morocco,682,Saudi Arabia,242567.092,42240.0,5.7426
2022,3,528,Netherlands,191,Croatia,225607.625,28669.0,7.8694
2022,3,504,Morocco,458,Malaysia,212501.007,15595.0,13.6262
2022,3,528,Netherlands,300,Greece,209454.937,28342.0,7.3903
2022,3,484,Mexico,124,Canada,208369.0,24808.0,8.3993
2022,3,504,Morocco,124,Canada,199638.713,32029.8,6.2329
2022,3,528,Netherlands,442,Luxembourg,192313.848,37086.642,5.1855
2022,3,528,Netherlands,348,Hungary,189874.251,25338.0,7.4937
2022,3,504,Morocco,634,Qatar,188923.918,18312.5,10.3167
2022,3,504,Morocco,620,Portugal,183182.339,25981.5,7.0505
2022,3,724,Spain,100,Bulgaria,180302.205,27796.0,6.4866
2022,3,620,Portugal,56,Belgium,177637.7,17687.0,10.0434
2022,3,528,Netherlands,233,Estonia,162389.668,19465.963,8.3422
2022,3,528,Netherlands,100,Bulgaria,161920.26,27405.803,5.9082
2022,3,56,Belgium,442,Luxembourg,151722.987,32494.84,4.6691
2022,3,484,Mexico,764,Thailand,151079.0,12213.0,12.3703
2022,3,842,USA,392,Japan,149040.0,16396.0,9.09
2022,3,620,Portugal,251,France,146822.086,17310.0,8.4819
2022,3,152,Chile,724,Spain,144906.84,56584.52,2.5609
2022,3,528,Netherlands,643,Russian Federation,144536.754,13187.0,10.9605
2022,3,724,Spain,428,Latvia,142222.079,17430.0,8.1596
2022,3,724,Spain,360,Indonesia,141147.367,11212.5,12.5884
2022,3,842,USA,484,Mexico,133468.0,36764.0,3.6304
2022,3,620,Portugal,724,Spain,126699.268,21061.0,6.0158
2022,3,724,Spain,458,Malaysia,114567.793,9840.0,11.6431
2022,3,616,Poland,276,Germany,110720.0,10879.0,10.1774
2022,3,616,Poland,203,Czechia,109865.0,9127.0,12.0374
2022,3,56,Belgium,440,Lithuania,109508.131,16229.44,6.7475
2022,3,724,Spain,688,Serbia,108178.473,10161.0,10.6464
2022,3,152,Chile,702,Singapore,104754.1,16200.0,6.4663
2022,3,152,Chile,56,Belgium,102270.96,88019.89,1.1619
2022,3,528,Netherlands,699,India,100306.663,8209.0,12.2191
2022,3,251,France,703,Slovakia,94945.941,11183.0,8.4902
2022,3,124,Canada,528,Netherlands,94545.136,69309.0,1.3641
2022,3,56,Belgium,428,Latvia,94260.011,11926.77,7.9032
