year,role,reporter_code,country,value_usd,net_kg,unit_usd_kg,rank,share,cum_share,provisional
2023,importer,384,Côte d'Ivoire,9198.195,817.0,11.2585,120,0.0,0.99999,False
2023,importer,308,Grenada,8651.112,3370.0,2.5671,121,0.0,0.99999,False
2023,importer,454,Malawi,7711.77,30568.57,0.2523,122,0.0,0.99999,False
2023,importer,388,Jamaica,7112.0,1772.52,4.0124,123,0.0,0.99999,False
2023,importer,418,Lao People's Dem. Rep.,5565.0,18550.0,0.3,124,0.0,0.99999,False
2023,importer,608,Philippines,5466.0,1810.641,3.0188,125,0.0,0.99999,False
2023,importer,288,Ghana,4543.209,1305.41,3.4803,126,0.0,0.99999,False
2023,importer,800,Uganda,3526.87,123000.0,0.0287,127,0.0,0.99999,False
2023,importer,404,Kenya,3301.878,22700.0,0.1455,128,0.0,0.99999,False
2023,importer,598,Papua New Guinea,1592.18,119.52,13.3215,129,0.0,0.99999,False
2023,importer,266,Gabon,1586.758,300.0,5.2892,130,0.0,0.99999,False
2023,importer,178,Congo,1508.442,215.0,7.016,131,0.0,0.99999,False
2023,importer,180,Dem. Rep. of the Congo,1171.72,17189.153,0.0682,132,0.0,0.99999,False
2023,importer,686,Senegal,763.509,1686.0,0.4529,133,0.0,0.99999,False
2023,importer,776,Tonga,586.309,194.218,3.0188,134,0.0,0.99999,False
2023,importer,626,Timor-Leste,374.54,112.0,3.3441,135,0.0,0.99999,False
2023,importer,670,Saint Vincent and the Grenadines,315.774,85.4,3.6976,136,0.0,0.99999,False
2023,importer,24,Angola,272.006,1199.0,0.2269,137,0.0,0.99999,False
2023,importer,84,Belize,215.63,440.0,0.4901,138,0.0,0.99999,False
