year,month,partner,flow,value_eur,net_kg,intra_eu
2019,6,MA,export,131.0,254.0,False
2019,6,GQ,export,85.0,44.0,False
2019,6,PF,export,84.0,6.0,False
2019,6,CV,export,57.0,4.0,False
2019,6,UG,export,54.0,4.0,False
2019,6,GH,export,26.0,1.0,False
2019,6,ES,import,54855951.0,10915254.0,True
2019,6,NL,import,12915595.0,2087227.0,True
2019,6,PT,import,7083369.0,1212859.0,True
2019,6,DE,import,6473881.0,1145793.0,True
2019,6,XS,import,3191455.0,477657.0,False
2019,6,MA,import,2738704.0,536488.0,False
2019,6,PL,import,2590485.0,472048.0,True
2019,6,BE,import,1873558.0,301182.0,True
2019,6,FR,import,1721604.0,370494.0,True
2019,6,RO,import,1458891.0,233851.0,True
2019,6,IT,import,1235020.0,158895.0,True
2019,6,GB,import,1201123.0,240426.0,False
2019,6,AT,import,903625.0,173672.0,True
2019,6,LV,import,347377.0,38916.0,True
2019,6,UA,import,235759.0,82537.0,False
2019,6,PE,import,206688.0,28959.0,False
2019,6,US,import,180960.0,27041.0,False
2019,6,XK,import,121212.0,21311.0,False
2019,6,BA,import,93250.0,17093.0,False
2019,6,SE,import,59400.0,15041.0,True
2019,6,EE,import,49190.0,9929.0,True
2019,6,LT,import,48376.0,8508.0,True
2019,6,SI,import,37467.0,3959.0,True
2019,6,GR,import,30464.0,14146.0,True
2019,6,CZ,import,25976.0,3237.0,True
2019,6,HU,import,25347.0,8658.0,True
2019,6,SK,import,19112.0,2939.0,True
2019,6,LU,import,5431.0,444.0,True
2019,6,CH,import,5350.0,608.0,False
2019,6,BG,import,4647.0,979.0,True
2019,6,IE,import,3826.0,540.0,True
2019,6,DK,import,3629.0,950.0,True
2019,6,FI,import,2040.0,305.0,True
2019,6,GE,import,1264.0,170.0,False
2019,6,HR,import,458.0,137.0,True
2019,6,CL,import,10.0,4.0,False
2019,6,MT,import,6.0,1.0,True
2019,6,CY,import,1.0,0.0,True
2019,7,GB,export,19403691.0,3886101.0,False
2019,7,DE,export,17243232.0,3294160.0,True
2019,7,NL,export,7947641.0,1623655.0,True
2019,7,NO,export,3477572.0,463799.0,False
2019,7,CH,export,2791519.0,461426.0,False
2019,7,BE,export,2479160.0,348098.0,True
2019,7,DK,export,2410511.0,408054.0,True
2019,7,FR,export,2243810.0,412991.0,True
2019,7,FI,export,2106652.0,339947.0,True
2019,7,ES,export,1894546.0,378150.0,True
2019,7,SE,export,1520046.0,290499.0,True
2019,7,IE,export,1386066.0,237547.0,True
2019,7,AT,export,1354986.0,356530.0,True
2019,7,EE,export,1087322.0,363295.0,True
2019,7,IT,export,945626.0,237469.0,True
2019,7,CZ,export,923265.0,157636.0,True
2019,7,LT,export,845126.0,171995.0,True
2019,7,PL,export,768283.0,182052.0,True
2019,7,LV,export,729685.0,155984.0,True
2019,7,RO,export,540034.0,178670.0,True
2019,7,SK,export,516901.0,84045.0,True
2019,7,IS,export,493749.0,75890.0,False
2019,7,AE,export,297655.0,42858.0,False
2019,7,HU,export,286051.0,61863.0,True
2019,7,SG,export,275288.0,47765.0,False
2019,7,SI,export,199004.0,80999.0,True
2019,7,LU,export,194727.0,24399.0,True
2019,7,QA,export,105202.0,16882.0,False
2019,7,XS,export,97981.0,19716.0,False
2019,7,HR,export,80698.0,43284.0,True
2019,7,RU,export,59978.0,7800.0,False
2019,7,PT,export,58931.0,19242.0,True
2019,7,HK,export,55592.0,7607.0,False
2019,7,MD,export,55161.0,14938.0,False
2019,7,KW,export,50161.0,8599.0,False
2019,7,OM,export,49101.0,7097.0,False
2019,7,IN,export,47279.0,4854.0,False
2019,7,JP,export,46917.0,4608.0,False
2019,7,MT,export,43068.0,7914.0,True
2019,7,MY,export,30279.0,3906.0,False
2019,7,BY,export,28282.0,9314.0,False
2019,7,LB,export,25561.0,4506.0,False
2019,7,BG,export,23990.0,14514.0,True
2019,7,SA,export,22706.0,2182.0,False
2019,7,GR,export,21711.0,3077.0,True
2019,7,CY,export,21468.0,4783.0,True
2019,7,NG,export,14007.0,2293.0,False
2019,7,BH,export,12574.0,2474.0,False
2019,7,GL,export,11340.0,1708.0,False
2019,7,TR,export,9161.0,1824.0,False
2019,7,FO,export,8521.0,1135.0,False
2019,7,IQ,export,7352.0,776.0,False
2019,7,QV,export,5665.0,1929.0,False
2019,7,QS,export,4149.0,1236.0,False
2019,7,XC,export,3482.0,487.0,False
2019,7,AO,export,3412.0,314.0,False
2019,7,MU,export,3172.0,485.0,False
2019,7,AZ,export,2564.0,154.0,False
2019,7,GI,export,2388.0,444.0,False
2019,7,XL,export,2035.0,239.0,False
2019,7,MA,export,1257.0,1375.0,False
2019,7,NE,export,983.0,60.0,False
2019,7,US,export,894.0,100.0,False
2019,7,MV,export,540.0,33.0,False
2019,7,CA,export,312.0,130.0,False
2019,7,UA,export,256.0,111.0,False
2019,7,GH,export,202.0,16.0,False
2019,7,CV,export,168.0,10.0,False
2019,7,GQ,export,120.0,9.0,False
2019,7,AU,export,24.0,1.0,False
2019,7,ES,import,14311153.0,2784298.0,True
2019,7,PL,import,13306825.0,2806373.0,True
2019,7,NL,import,9045369.0,1626138.0,True
2019,7,PT,import,5515119.0,1110771.0,True
2019,7,DE,import,4054792.0,754262.0,True
2019,7,XS,import,2717699.0,491876.0,False
2019,7,RO,import,2402333.0,499563.0,True
2019,7,UA,import,2319508.0,672368.0,False
2019,7,BE,import,2085024.0,367240.0,True
2019,7,IT,import,1317587.0,193847.0,True
2019,7,LV,import,1087166.0,349349.0,True
2019,7,FR,import,913169.0,142859.0,True
2019,7,AT,import,530528.0,136406.0,True
2019,7,BY,import,496955.0,277258.0,False
2019,7,GB,import,430451.0,54777.0,False
2019,7,PE,import,425104.0,69971.0,False
2019,7,XK,import,266822.0,73256.0,False
2019,7,EE,import,123389.0,36823.0,True
2019,7,BA,import,118952.0,29624.0,False
2019,7,TR,import,97280.0,19449.0,False
2019,7,CZ,import,90601.0,24699.0,True
2019,7,SI,import,90349.0,9401.0,True
2019,7,ZA,import,81329.0,12199.0,False
2019,7,LT,import,74661.0,24163.0,True
2019,7,MA,import,64067.0,20115.0,False
2019,7,SE,import,61832.0,14087.0,True
2019,7,US,import,56282.0,10450.0,False
2019,7,SK,import,55966.0,7402.0,True
2019,7,GR,import,50106.0,5807.0,True
2019,7,HR,import,39697.0,3727.0,True
2019,7,LU,import,7472.0,740.0,True
2019,7,HU,import,7316.0,3555.0,True
2019,7,CH,import,6552.0,1440.0,False
2019,7,BG,import,6142.0,675.0,True
2019,7,DK,import,5793.0,763.0,True
2019,7,ZW,import,4576.0,1144.0,False
2019,7,IE,import,2577.0,359.0,True
2019,7,FI,import,1653.0,204.0,True
2019,7,IR,import,710.0,100.0,False
2019,7,MT,import,20.0,2.0,True
2019,7,CL,import,15.0,12.0,False
2019,7,CY,import,2.0,0.0,True
2019,8,DE,export,22827910.0,4400631.0,True
2019,8,GB,export,15104680.0,2958780.0,False
2019,8,NL,export,4989043.0,1193742.0,True
2019,8,NO,export,3661463.0,541090.0,False
2019,8,CH,export,2924474.0,416056.0,False
2019,8,BE,export,2649684.0,365091.0,True
2019,8,DK,export,1977414.0,345909.0,True
2019,8,FI,export,1920762.0,341421.0,True
2019,8,AT,export,1880949.0,476065.0,True
2019,8,EE,export,1694993.0,653449.0,True
2019,8,IT,export,1538650.0,463469.0,True
2019,8,SE,export,1499174.0,256490.0,True
2019,8,LV,export,1136050.0,380711.0,True
2019,8,FR,export,1087120.0,203724.0,True
2019,8,IE,export,994069.0,183876.0,True
2019,8,ES,export,765087.0,158215.0,True
2019,8,CZ,export,737900.0,134448.0,True
2019,8,LT,export,645293.0,129768.0,True
2019,8,RO,export,479815.0,137711.0,True
2019,8,IS,export,387497.0,60311.0,False
2019,8,SK,export,355393.0,73074.0,True
2019,8,BY,export,277243.0,217725.0,False
2019,8,AE,export,265503.0,37725.0,False
2019,8,HR,export,199132.0,31091.0,True
2019,8,HU,export,181208.0,42502.0,True
2019,8,LU,export,177444.0,19960.0,True
2019,8,PL,export,175417.0,34571.0,True
2019,8,SI,export,126990.0,37772.0,True
2019,8,JP,export,98070.0,10368.0,False
2019,8,QA,export,91034.0,13713.0,False
2019,8,MT,export,70869.0,13620.0,True
2019,8,PT,export,69933.0,16843.0,True
2019,8,IN,export,54926.0,5624.0,False
2019,8,SG,export,54140.0,9539.0,False
2019,8,RU,export,52382.0,6222.0,False
2019,8,BG,export,51249.0,18561.0,True
2019,8,MD,export,47920.0,13082.0,False
2019,8,GR,export,46671.0,4700.0,True
2019,8,SA,export,39556.0,5687.0,False
2019,8,LB,export,39175.0,4879.0,False
2019,8,TR,export,36425.0,14015.0,False
2019,8,OM,export,25185.0,3691.0,False
2019,8,XS,export,23929.0,7719.0,False
2019,8,IQ,export,14364.0,1513.0,False
2019,8,BH,export,14129.0,2841.0,False
2019,8,HK,export,12252.0,2381.0,False
2019,8,GL,export,10778.0,1743.0,False
2019,8,KW,export,9913.0,1758.0,False
2019,8,JO,export,9838.0,3186.0,False
2019,8,UA,export,9667.0,4090.0,False
2019,8,CY,export,9122.0,877.0,True
2019,8,FO,export,8678.0,1201.0,False
2019,8,NG,export,7639.0,766.0,False
2019,8,XC,export,4229.0,619.0,False
2019,8,GI,export,2533.0,435.0,False
2019,8,XL,export,2075.0,241.0,False
2019,8,QV,export,2046.0,384.0,False
2019,8,GE,export,1860.0,182.0,False
2019,8,AZ,export,1848.0,176.0,False
2019,8,MY,export,1811.0,360.0,False
2019,8,AO,export,1769.0,151.0,False
2019,8,QS,export,1743.0,369.0,False
2019,8,GH,export,1170.0,125.0,False
2019,8,KZ,export,1110.0,90.0,False
2019,8,MV,export,1091.0,68.0,False
2019,8,MA,export,1045.0,862.0,False
2019,8,CR,export,1004.0,192.0,False
2019,8,NE,export,584.0,48.0,False
2019,8,GN,export,222.0,240.0,False
2019,8,CV,export,120.0,8.0,False
2019,8,UG,export,44.0,4.0,False
2019,8,CI,export,36.0,3.0,False
2019,8,US,export,17.0,2.0,False
2019,8,PL,import,21849527.0,4625211.0,True
2019,8,NL,import,7378187.0,1363635.0,True
2019,8,DE,import,5287633.0,1036758.0,True
2019,8,ES,import,2671007.0,537884.0,True
2019,8,UA,import,2569872.0,642919.0,False
2019,8,PT,import,2251709.0,510096.0,True
2019,8,BE,import,1703813.0,329026.0,True
2019,8,PE,import,1667770.0,277641.0,False
2019,8,ZA,import,1375252.0,164526.0,False
2019,8,RO,import,802373.0,216604.0,True
2019,8,LV,import,801216.0,265120.0,True
2019,8,AT,import,724056.0,162191.0,True
2019,8,FR,import,531520.0,87117.0,True
2019,8,IT,import,514211.0,88529.0,True
2019,8,SE,import,227909.0,50679.0,True
2019,8,GB,import,183209.0,38403.0,False
2019,8,AR,import,178370.0,22956.0,False
2019,8,XS,import,152672.0,36075.0,False
2019,8,EE,import,121660.0,29569.0,True
2019,8,CZ,import,98132.0,23865.0,True
2019,8,ZW,import,82719.0,13407.0,False
2019,8,BA,import,74837.0,18591.0,False
2019,8,CY,import,65076.0,20625.0,True
2019,8,FI,import,34327.0,19753.0,True
2019,8,XK,import,31128.0,7782.0,False
2019,8,GR,import,26036.0,3033.0,True
2019,8,HU,import,25632.0,641.0,True
2019,8,SK,import,23279.0,6336.0,True
2019,8,LT,import,20803.0,6634.0,True
2019,8,BY,import,15753.0,5670.0,False
2019,8,SI,import,15046.0,1255.0,True
2019,8,DK,import,9457.0,1791.0,True
2019,8,HR,import,6948.0,1117.0,True
2019,8,MK,import,6075.0,1215.0,False
2019,8,MA,import,5738.0,1796.0,False
2019,8,BG,import,5539.0,609.0,True
2019,8,LU,import,4343.0,428.0,True
2019,8,IE,import,1258.0,190.0,True
2019,8,CN,import,242.0,54.0,False
2019,8,CL,import,79.0,18.0,False
2019,8,CO,import,49.0,7.0,False
2019,8,IN,import,20.0,2.0,False
2019,8,MT,import,1.0,0.0,True
2019,9,DE,export,18101340.0,2607403.0,True
2019,9,GB,export,6308979.0,1128785.0,False
2019,9,EE,export,3611612.0,1502558.0,True
2019,9,BE,export,2955996.0,399441.0,True
2019,9,NO,export,2807779.0,317702.0,False
2019,9,NL,export,2590411.0,637838.0,True
2019,9,CH,export,2546426.0,297470.0,False
2019,9,AT,export,2450088.0,364247.0,True
2019,9,IE,export,2089156.0,278132.0,True
2019,9,FI,export,1897425.0,301960.0,True
2019,9,DK,export,1870132.0,226153.0,True
2019,9,FR,export,1629619.0,244485.0,True
2019,9,IT,export,1594066.0,313095.0,True
2019,9,RU,export,1372747.0,163934.0,False
2019,9,PL,export,1268655.0,283453.0,True
2019,9,SE,export,1228082.0,184682.0,True
2019,9,LV,export,1188919.0,482221.0,True
2019,9,ES,export,1059148.0,157988.0,True
2019,9,PT,export,546841.0,59171.0,True
2019,9,CZ,export,485268.0,78125.0,True
2019,9,IS,export,457672.0,57638.0,False
2019,9,LT,export,385044.0,104981.0,True
2019,9,SI,export,303631.0,34870.0,True
2019,9,AE,export,278053.0,36741.0,False
2019,9,LU,export,201100.0,18674.0,True
2019,9,SK,export,196923.0,21695.0,True
2019,9,HU,export,119539.0,47102.0,True
2019,9,BY,export,100009.0,79610.0,False
2019,9,GR,export,97230.0,9323.0,True
2019,9,IN,export,87275.0,10669.0,False
2019,9,HR,export,83265.0,9674.0,True
2019,9,MT,export,67109.0,7678.0,True
2019,9,LB,export,65126.0,11215.0,False
2019,9,TR,export,51357.0,17016.0,False
2019,9,RO,export,44815.0,12251.0,True
2019,9,BG,export,39959.0,26866.0,True
2019,9,KW,export,29929.0,5673.0,False
2019,9,QA,export,29875.0,3464.0,False
2019,9,JP,export,26352.0,2688.0,False
2019,9,SA,export,25356.0,2131.0,False
2019,9,MD,export,21614.0,4196.0,False
2019,9,UA,export,19407.0,5649.0,False
2019,9,NG,export,18840.0,2173.0,False
2019,9,OM,export,17248.0,2578.0,False
2019,9,GL,export,16499.0,1753.0,False
2019,9,SG,export,15152.0,2488.0,False
2019,9,CY,export,14571.0,1232.0,True
2019,9,FO,export,10930.0,1182.0,False
2019,9,KZ,export,10835.0,1132.0,False
2019,9,MV,export,8751.0,854.0,False
2019,9,TH,export,6342.0,720.0,False
2019,9,GE,export,4394.0,396.0,False
2019,9,IQ,export,3766.0,356.0,False
2019,9,HK,export,3483.0,238.0,False
2019,9,XC,export,3458.0,377.0,False
2019,9,MY,export,3288.0,360.0,False
2019,9,JO,export,3222.0,1368.0,False
2019,9,AZ,export,2559.0,212.0,False
2019,9,QS,export,2453.0,649.0,False
2019,9,GI,export,2424.0,424.0,False
2019,9,QV,export,2423.0,639.0,False
2019,9,XL,export,2420.0,260.0,False
2019,9,AO,export,1881.0,141.0,False
2019,9,GH,export,1468.0,183.0,False
2019,9,MA,export,893.0,1389.0,False
2019,9,NE,export,863.0,60.0,False
2019,9,US,export,288.0,120.0,False
2019,9,ME,export,202.0,16.0,False
2019,9,CV,export,96.0,6.0,False
2019,9,CI,export,79.0,6.0,False
2019,9,CA,export,72.0,30.0,False
2019,9,GQ,export,13.0,3.0,False
2019,9,PE,import,22269044.0,3226100.0,False
2019,9,NL,import,16404718.0,2186930.0,True
2019,9,PL,import,15548583.0,2745806.0,True
2019,9,ZA,import,5925804.0,730266.0,False
2019,9,ES,import,4164617.0,841051.0,True
2019,9,DE,import,3882186.0,603838.0,True
2019,9,AR,import,3470474.0,453743.0,False
2019,9,BE,import,2550659.0,369498.0,True
2019,9,SE,import,1866247.0,674956.0,True
2019,9,PT,import,1160719.0,218784.0,True
2019,9,GB,import,849200.0,132184.0,False
2019,9,ZW,import,765937.0,98660.0,False
2019,9,LV,import,571154.0,216339.0,True
2019,9,FI,import,525712.0,262158.0,True
2019,9,RO,import,399898.0,67645.0,True
2019,9,IT,import,325889.0,49427.0,True
2019,9,UA,import,314243.0,65913.0,False
2019,9,FR,import,242231.0,28740.0,True
2019,9,AT,import,195674.0,25795.0,True
2019,9,CZ,import,160547.0,62727.0,True
2019,9,CL,import,131124.0,14865.0,False
2019,9,CH,import,83980.0,8645.0,False
2019,9,US,import,57347.0,24113.0,False
2019,9,EE,import,48353.0,9461.0,True
2019,9,BA,import,36690.0,2112.0,False
2019,9,DK,import,34231.0,23158.0,True
2019,9,SK,import,31789.0,4260.0,True
2019,9,UY,import,27775.0,2875.0,False
2019,9,GR,import,21202.0,2386.0,True
2019,9,RU,import,20000.0,20000.0,False
2019,9,HU,import,17867.0,3053.0,True
2019,9,LT,import,17805.0,4273.0,True
2019,9,CA,import,15908.0,5365.0,False
2019,9,BY,import,10636.0,7871.0,False
2019,9,BG,import,8241.0,1007.0,True
2019,9,MA,import,6937.0,1344.0,False
2019,9,SI,import,4247.0,544.0,True
2019,9,LU,import,3650.0,259.0,True
2019,9,IE,import,2011.0,324.0,True
2019,9,HR,import,785.0,78.0,True
2019,9,KE,import,117.0,9.0,False
2019,9,TR,import,86.0,22.0,False
2019,9,NO,import,36.0,1.0,False
2019,9,TH,import,20.0,7.0,False
2019,9,CY,import,9.0,1.0,True
2019,9,MT,import,7.0,1.0,True
2019,10,DE,export,27290102.0,3397902.0,True
2019,10,GB,export,5439449.0,742743.0,False
2019,10,BE,export,4061773.0,487593.0,True
2019,10,PL,export,3343349.0,437394.0,True
2019,10,RU,export,3167976.0,386314.0,False
2019,10,NL,export,3073180.0,467341.0,True
2019,10,NO,export,2857548.0,271012.0,False
2019,10,DK,export,2070990.0,210170.0,True
2019,10,FR,export,2070611.0,275693.0,True
2019,10,AT,export,2008256.0,312479.0,True
2019,10,ES,export,1984574.0,278385.0,True
2019,10,IT,export,1832386.0,243198.0,True
2019,10,IE,export,1551907.0,158723.0,True
2019,10,SE,export,1278905.0,135306.0,True
2019,10,FI,export,1264351.0,143014.0,True
2019,10,CH,export,1248723.0,141124.0,False
2019,10,LV,export,617215.0,176249.0,True
2019,10,CZ,export,494997.0,65070.0,True
2019,10,IS,export,438828.0,48137.0,False
2019,10,LT,export,408429.0,72042.0,True
2019,10,PT,export,371760.0,42334.0,True
2019,10,SI,export,273423.0,33485.0,True
2019,10,RO,export,226569.0,30763.0,True
2019,10,LU,export,213591.0,20642.0,True
2019,10,SK,export,208491.0,23994.0,True
2019,10,EE,export,117817.0,14323.0,True
2019,10,MT,export,97403.0,11800.0,True
2019,10,GR,export,97043.0,9026.0,True
2019,10,HU,export,92769.0,19196.0,True
2019,10,AE,export,82525.0,10507.0,False
2019,10,UA,export,81048.0,13839.0,False
2019,10,IN,export,70411.0,6891.0,False
2019,10,QA,export,67653.0,10613.0,False
2019,10,TR,export,62818.0,20608.0,False
2019,10,HR,export,62668.0,5959.0,True
2019,10,LB,export,56241.0,8566.0,False
2019,10,BY,export,46713.0,6083.0,False
2019,10,KW,export,43603.0,7117.0,False
2019,10,OM,export,39146.0,6421.0,False
2019,10,NZ,export,37663.0,23100.0,False
2019,10,NG,export,33158.0,4705.0,False
2019,10,BG,export,31820.0,5232.0,True
2019,10,JO,export,30394.0,10543.0,False
2019,10,SA,export,26641.0,2347.0,False
2019,10,CY,export,24089.0,2207.0,True
2019,10,GL,export,19255.0,1991.0,False
2019,10,GE,export,15882.0,1439.0,False
2019,10,XS,export,15761.0,1276.0,False
2019,10,FO,export,13334.0,1061.0,False
2019,10,BH,export,12666.0,2076.0,False
2019,10,MD,export,12528.0,1195.0,False
2019,10,IQ,export,12184.0,1197.0,False
2019,10,QS,export,6144.0,1991.0,False
2019,10,EG,export,5304.0,310.0,False
2019,10,XC,export,4256.0,482.0,False
2019,10,AZ,export,3557.0,253.0,False
2019,10,GI,export,3131.0,447.0,False
2019,10,MV,export,3051.0,104.0,False
2019,10,KZ,export,3016.0,414.0,False
2019,10,LK,export,2988.0,207.0,False
2019,10,AO,export,2632.0,165.0,False
2019,10,QV,export,2233.0,756.0,False
2019,10,XL,export,2127.0,226.0,False
2019,10,ME,export,1800.0,133.0,False
2019,10,US,export,1550.0,253.0,False
2019,10,MA,export,1437.0,1435.0,False
2019,10,GH,export,1247.0,116.0,False
2019,10,NE,export,736.0,48.0,False
2019,10,DO,export,480.0,200.0,False
2019,10,QW,export,91.0,20.0,False
2019,10,GA,export,68.0,2.0,False
2019,10,GQ,export,64.0,2.0,False
2019,10,IL,export,53.0,5.0,False
2019,10,HK,export,33.0,3.0,False
2019,10,CV,export,24.0,2.0,False
2019,10,JP,export,5.0,5.0,False
2019,10,PE,import,43158520.0,6809654.0,False
2019,10,NL,import,29109067.0,3701740.0,True
2019,10,AR,import,11084974.0,1584738.0,False
2019,10,ZA,import,9862260.0,1321086.0,False
2019,10,ES,import,7226256.0,1124744.0,True
2019,10,DE,import,4778918.0,671405.0,True
2019,10,PL,import,4713242.0,1025653.0,True
2019,10,BE,import,3086036.0,386496.0,True
2019,10,GB,import,1798402.0,283006.0,False
2019,10,ZW,import,1165821.0,180058.0,False
2019,10,AT,import,696094.0,129627.0,True
2019,10,SE,import,503125.0,175614.0,True
2019,10,PT,import,472026.0,69636.0,True
2019,10,FR,import,313260.0,36594.0,True
2019,10,US,import,275641.0,151577.0,False
2019,10,IT,import,249066.0,48498.0,True
2019,10,UY,import,221963.0,32353.0,False
2019,10,FI,import,215192.0,59817.0,True
2019,10,CL,import,183050.0,18885.0,False
2019,10,CA,import,156214.0,53434.0,False
2019,10,LT,import,150863.0,33387.0,True
2019,10,LV,import,141184.0,16138.0,True
2019,10,RU,import,117900.0,91000.0,False
2019,10,BY,import,104065.0,45119.0,False
2019,10,RO,import,102202.0,16511.0,True
2019,10,MU,import,85051.0,9451.0,False
2019,10,MA,import,61954.0,11762.0,False
2019,10,HU,import,40253.0,13484.0,True
2019,10,GR,import,39179.0,11280.0,True
2019,10,SI,import,35299.0,3718.0,True
2019,10,BO,import,35175.0,4860.0,False
2019,10,SK,import,33366.0,5158.0,True
2019,10,CZ,import,16178.0,1880.0,True
2019,10,KE,import,13818.0,2096.0,False
2019,10,DK,import,13164.0,1473.0,True
2019,10,UA,import,10905.0,4016.0,False
2019,10,LU,import,10900.0,1008.0,True
2019,10,BG,import,8855.0,2084.0,True
2019,10,EE,import,8182.0,1984.0,True
2019,10,IE,import,1503.0,206.0,True
2019,10,HR,import,751.0,86.0,True
2019,10,CO,import,32.0,2.0,False
2019,10,IN,import,21.0,2.0,False
2019,10,MT,import,3.0,0.0,True
2019,11,DE,export,22376244.0,3504921.0,True
2019,11,GB,export,4985679.0,695087.0,False
2019,11,BE,export,4228805.0,568596.0,True
2019,11,AT,export,3983047.0,406439.0,True
2019,11,PL,export,3804391.0,512337.0,True
2019,11,ES,export,3344047.0,476860.0,True
2019,11,RU,export,3064125.0,416015.0,False
2019,11,NO,export,2833483.0,274272.0,False
2019,11,NL,export,2599666.0,441370.0,True
2019,11,IT,export,2451413.0,410781.0,True
2019,11,DK,export,1892983.0,223161.0,True
2019,11,FR,export,1520908.0,262824.0,True
2019,11,SE,export,1491757.0,196469.0,True
2019,11,IE,export,1369409.0,161245.0,True
2019,11,FI,export,1339672.0,146038.0,True
2019,11,CH,export,1041028.0,132034.0,False
2019,11,LV,export,925309.0,102655.0,True
2019,11,CZ,export,634530.0,95055.0,True
2019,11,LT,export,469160.0,65964.0,True
2019,11,PT,export,397395.0,58702.0,True
2019,11,SK,export,367485.0,48788.0,True
2019,11,IS,export,325634.0,38734.0,False
2019,11,RO,export,251114.0,39934.0,True
2019,11,HU,export,247881.0,35704.0,True
2019,11,SI,export,243567.0,25254.0,True
2019,11,QA,export,188192.0,31950.0,False
2019,11,LU,export,165579.0,17082.0,True
